"","nombres","omega","alfa","beta","a","b"
"809","UDR",0.105677615403333,0.196560475155703,0.800733729382015,0.125441317103853,0.722299248269445
"810","FRT-PC",0.0180340377888565,0.277094091346018,0.721905906976487,0.0989873498850656,0.353281893287437
"811","CPT",0.104536241454336,0.137020185712976,0.835336128383115,0.0496899041818871,0.922256581964094
"812","HST",0.351171497186828,0.181714291582641,0.7994981465278,0.0295104217077974,0.920842727878522
"813","AMH",0.14618142513208,0.168624182187093,0.785635447158748,0.0250526541219578,0.948177828230795
"814","MGP",0.448531289470291,0.310797207101976,0.60598756937328,0.0814041802520301,0.667106336131393
"815","GLPI",0.214650009644092,0.240986999010217,0.740692375903608,0.089602518700468,0.588653994152938
"816","IRM",0.235573770215864,0.200466203241395,0.781343764570647,0.0933917203157254,0.74084401571695
"817","AMH-PH",0.0377334480866952,0.216928003083282,0.727754721647638,0.194470641041868,0.0738249402389308
"818","COLD",0.527773260939406,0.182856762063546,0.693600457237208,0.0293914361005997,0.950035673734441
"819","AMH-PF",0.026903833056705,0.207039562874028,0.772068991870164,0.18932880933204,5.89195923978977e-07
"820","AMH-PG",0.0303042210280348,0.254503340199509,0.72127227612172,0.111947583689293,1.17732193586037e-06
"821","AGNC",0.173331794136003,0.3885840213871,0.610415927884809,0.0407920761974009,0.649276068196518
"822","AGNCM",0.0767744032219499,0.383939385167093,0.615060611062163,0.00461312944837902,0.934076496752315
"823","AGNCN",0.0620679115998232,0.358954646650725,0.640045352169664,0.0396098162515074,0.687449430839629
"824","CONE",0.554125029197811,0.122204418518822,0.763906616995896,0.0666499398777744,0.675747088080058
"825","KIM-PM",0.0247582547261955,0.276038301661559,0.722961625148839,0.0468025454422434,0.826704150496422
"826","STOR",0.197235044941151,0.235442183063229,0.757454891832939,0.138776042045986,0.0877678748695791
"827","LAMR",0.345395036548358,0.322288672471694,0.67671130896747,0.0739982763978372,0.842487283077454
"828","KIM-PL",0.0362119191610414,0.218194537604262,0.769487102720913,0.0409220466368612,0.718863426559176
"829","OHI",0.2724251643382,0.157129586055965,0.820344839154119,0.00130442957257566,0.991328228200962
"830","JLL",0.393747273888909,0.234963050806631,0.746432513760776,0.0760734999073228,0.820852709881642
"831","REG",0.346825159795184,0.301571875625917,0.690584522241737,0.062542345553175,0.848521414331536
"832","RDFN",1.67516084860555,0.122160936778268,0.798344173511783,0.035658193656282,0.938561005697475
"833","VNO",0.30071429010984,0.2336809530172,0.761692860274681,0.0568532770993699,0.88156260654653
"834","KIM",0.47087994534077,0.227230336592919,0.740847609142903,0.0884951565925617,0.748109551465968
"835","SLG-PI",0.0833272957105532,0.346724846637749,0.631864252708299,0.034599550826085,0.935367812691711
"836","NNN",0.180608557343061,0.229612708729803,0.761263328645933,0.0336035984646085,0.681307818747567
"837","CUBE",0.116020550133028,0.126696653347096,0.850991175464282,0.055053778993888,0.871104678194735
"838","FRT",0.379522572786704,0.334242624618241,0.664757358479475,0.0718028988132104,0.806972844991855
"839","KRC",0.274141756007105,0.202951788422252,0.755718812423981,0.0422866721776017,0.922774754229286
"840","REXR",0.175851266158133,0.133375627949094,0.823479722635826,0.0709361626008974,0.787985617087971
"841","PSB-PY",0.0464653534594104,0.220798415402315,0.677915221962851,0.0363096143516688,0.845093033445708
"842","PSB-PX",0.0523868039876123,0.190795474396656,0.699079865111163,0.0634779784173204,0.782440836885238
"843","HTA",0.165576057234034,0.139019986319091,0.82053036730205,0.0464440086906348,0.92077320895398
"844","LSI",0.166239484872754,0.137181162684053,0.812528775144145,0.132025996277399,0.618865148892348
"845","FSV",0.329465383075621,0.199332285280003,0.744474974747524,0.0388495284693615,0.914255231524632
"846","ACC",0.163603992067474,0.195339851672212,0.786357106049934,0.0274822770302405,0.921723400229336
"847","COR",0.497090011646093,0.212053379694456,0.639017062608987,0.101766816360114,0.631897272522434
"848","EPR-PG",0.0783688364672482,0.27423676329583,0.724763223186885,0.0106993851483832,0.974834128417051
"849","EGP",0.184236374977588,0.22100400916728,0.750042499482162,0.0810277871386066,0.789746621751881
"850","STWD",0.168958469051661,0.307916047890077,0.691083950628469,0.135480068694764,0.272956811405008
"851","FR",0.110771497034345,0.153232013855741,0.814801328419102,0.039084084661022,0.93586613429873
"852","BRX",0.328802075695918,0.208502298547652,0.773362009572123,0.0664973066487622,0.797576487569964
"853","HASI",0.433925713353696,0.159802859843316,0.799616386796604,0.106235688698071,0.654414165035899
"854","DEI",0.311386975293946,0.200388854468205,0.753189796729092,0.0421536803136868,0.924247488134865
"855","HHC",0.388718934565934,0.315934894140441,0.676786653135897,0.0277546002072591,0.941504603753605
"856","CUZ",0.167503753073146,0.199588042206329,0.788266269767362,0.0404954512167307,0.940720073727147
"857","EQC-PD",0.104605928557632,0.188077334971008,0.80616205879263,0.0066325043596948,0.977988830095901
"858","IIPR",1.00107666396068,0.253227013694121,0.648465270050679,0.152912115318149,0.25397107712445
"859","AAPL",0.1911314776266,0.140281473941335,0.827403684883935,0.0641104355580325,0.914083248856799
"860","MSFT",0.178507580894529,0.194861095160739,0.765328451268517,0.138793326771842,0.666271873645229
"861","TSM",0.84161775928402,0.228267359814966,0.633387978840202,0.0488038027190595,0.893958694262217
"862","NVDA",0.774825092085996,0.16429377087505,0.760636209089288,0.0909798676783476,0.835664756363141
"863","ASML",0.541975551409983,0.182152941069484,0.737928242012061,0.0540860222083031,0.85721882043952
"864","INTC",1.03026983115369,0.414250781603764,0.533811833564782,0.235351614556409,0.655404173399292
"865","ADBE",0.208444762370911,0.230808097436063,0.747596407488081,0.0616115993195308,0.891050653639202
"866","CRM",0.323743925214897,0.175248084165359,0.780256563575684,0.0999124186744996,0.844023802674104
"867","CSCO",0.205576890783171,0.175154989823266,0.780072136128618,0.114602939264038,0.804359907738087
"868","AVGO",0.256172739519548,0.205554249661832,0.744414149860596,0.085820697684276,0.777932468042646
"869","QCOM",0.614317144454779,0.197292990908327,0.745473620787879,0.0370836103422031,0.891622068967599
"870","ORCL",0.32702493939523,0.326942075106088,0.628392029086607,0.0385835738278303,0.942198549722049
"871","ACN",0.166486899404418,0.331029704351814,0.665917476043073,0.106672623553655,0.794927916944231
"872","TXN",0.192380986383191,0.189307382859534,0.775113459506794,0.0571097683618731,0.881096872787802
"873","SAP",0.492687777620508,0.147184170308222,0.734728735900899,0.0360280262755101,0.93753847195584
"874","SHOP",0.49425716131522,0.116910142817223,0.851033797800076,0.0712801081324193,0.869779549737722
"875","AMD",0.552751213009598,0.108346543308712,0.843838185951498,0.0490301557699215,0.910086632521116
"876","IBM",0.219873972454786,0.171545085046222,0.802424433599245,0.102044722270977,0.856743275227685
"877","NOW",0.579689676670093,0.274258847347175,0.675962571844338,0.0643967267518206,0.865512054070895
"878","INTU",0.110043222571467,0.181561139184049,0.81493643127001,0.092396952218408,0.845874056766949
"879","UBER",1.69541159380137,0.155986213676063,0.703858520195879,0.0308580356291062,0.911652173099376
"880","AMAT",0.592478823538285,0.201484827388767,0.745989486106415,0.0575677796096052,0.900433904106342
"881","SQ",1.0804439870484,0.139915958897135,0.785270282553983,0.0796496968328132,0.790877183512132
"882","MU",0.237629176984054,0.0892933158917925,0.884714778127832,0.0402278580063618,0.935304147261586
"883","LRCX",0.447611760684353,0.180876761155165,0.778625749605214,0.0577555173468196,0.910402363606562
"884","FIS",0.282066121281472,0.190343769193649,0.75518796598547,0.116551868676139,0.820696015895689
"885","INFY",0.222283505340967,0.126783857937129,0.827848280410636,0.0257910518330918,0.943951857669648
"886","FISV",0.241911940192861,0.183401201094061,0.787823666264484,0.123893443457201,0.802105014929691
"887","ADSK",0.394520009861652,0.171045378382155,0.778450556821292,0.118174863389951,0.736860600837043
"888","TEAM",0.00172975314776189,4.81408786358794e-09,0.998999993815286,0.0362886005725693,0.860578007414113
"889","VMW",0.098760815742963,0.0673238625183916,0.916835751938019,0.0479133974195674,0.902788788923135
"890","ADI",0.173389898429965,0.119090984161154,0.848922962992445,0.0405970229829106,0.918855876224992
"891","DELL",0.316621637063455,0.120078832307374,0.830689656685876,0.229681498368646,0.441106074637336
"892","WDAY",0.104620733436482,0.0867607949816756,0.910041786198577,0.0500900264118844,0.918357454033018
"893","NXPI",0.465634619944768,0.205900022697984,0.747086381820107,0.0372737264674225,0.927884549401686
"894","CRWD",2.40462440781624,0.140005131747093,0.667497663261155,0.0228679721589872,0.922352486002969
"895","KLAC",0.572286780974218,0.167010866512142,0.778319038691073,0.0387119119649232,0.925966664760425
"896","DOCU",1.63623931300907,0.189232318643135,0.694312663690672,0.0712723505396166,0.757342034873016
"897","CTSH",0.368343464743595,0.373384762824985,0.625614801129793,0.0828075419182733,0.802064181993496
"898","TEL",0.135827696827036,0.143284964098755,0.827630911614174,0.0509961297358019,0.900195405376999
"899","SNPS",0.113666613790362,0.135393111796824,0.863155234892397,0.111567056565581,0.823684197888953
"900","ERIC",1.23826800648569,0.285331264860192,0.573862332564081,0.0766950939983665,0.85450320270566
"901","MCHP",0.384668208826143,0.180705503272309,0.781244381977389,0.0237371169806405,0.956803894493524
"902","APH",0.0782413580839585,0.186662396032793,0.806022295120057,0.113325132360598,0.752335483446968
"903","CDNS",0.195900131737294,0.16786230771806,0.808963507485814,0.0695579552466521,0.859691070244196
"904","MRVL",0.607821952614289,0.163116869806413,0.767054735999303,0.0172811883366229,0.956546866238086
"905","STM",0.205769733789337,0.0769289683264379,0.902851598641492,0.0124036606706707,0.954065997880971
"906","XLNX",1.54329123311228,0.181013461263786,0.635931106701403,0.0623164569574126,0.888557208423805
"907","PANW",1.68280306567782,0.400540975591185,0.372899083270573,0.0688528845701677,0.874229312671514
"908","RNG",0.968336904625744,0.12676641334445,0.799051173315358,0.0254960869992193,0.69114725296465
"909","OKTA",1.98551982809705,0.162323671904251,0.61183119571631,0.0335191383921739,0.914187210025114
"910","DDOG",1.97777928077698e-08,0.00880364018680026,0.989722918195968,0.0256823630105668,0.866264865826332
"911","WIT",0.74635321645806,0.161188663833006,0.692966555585713,0.0320552297339109,0.89282914871355
"912","HPQ",0.368672808365491,0.205963100101885,0.793036480707416,0.00841330818958121,0.991586677315024
"913","ANSS",0.183683118833758,0.171432043413957,0.808847477946807,0.0783017097132811,0.757209256827609
"914","MSI",0.155983850920082,0.213006300635401,0.755294271998104,0.107134024367113,0.797692205855217
"915","GLW",0.260371480717399,0.176933346442702,0.783001671846532,0.0693174948267152,0.894243598480861
"916","ZS",0.474704427060721,0.0841500672452778,0.879512235684194,0.0358866239319238,0.900066921734463
"917","SPLK",1.22081479529377,0.110547333377488,0.8055201784026,0.0595850173736916,0.905905966645213
"918","SWKS",0.496791204598672,0.265934376015736,0.689609836539579,0.0628065843883292,0.874374584184883
"919","KEYS",0.113005662049007,0.173190552614214,0.810100328784982,0.0533527069044627,0.898033931684542
"920","NET",0.625530902119775,0.0595895370130621,0.90829064722298,0.051862858638548,0.735402660331913
"921","FTNT",1.10104760876861,0.144008092762118,0.729768854752401,0.1209587090354,0.781966576955191
"922","UMC",0.653125980000279,0.121354424590702,0.826066100881201,0.0234198861670486,0.952410648552615
"923","PAYC",0.256491718856241,0.105730932771978,0.875205357343821,0.071701760126457,0.846457314227559
"924","GRMN",0.225054404534869,0.221768090279504,0.732935642940446,0.179690874854788,0.643662373110593
"925","STNE",0.685290119071944,0.126849319949502,0.841733765484729,0.0577532151413933,0.903238448560625
"926","ANET",0.796564167695239,0.242703871976285,0.65579439692572,0.0903406295949603,0.81244045609209
"927","TER",0.813379583460537,0.190186555878963,0.724146220224784,0.0402931492126547,0.921216790025771
"928","COUP",1.69686674474645,0.184847781094874,0.684333424812066,0.0297878111111239,0.897685584069339
"929","FTV",0.0798628923735682,0.106031369721603,0.882026871796667,0.0301745835914822,0.942274497933703
"930","CAJ",1.22096211457572,0.373927968083418,0.481810667721317,0.0336840119599897,0.938341515474834
"931","VRSN",0.235728794593423,0.16727618883468,0.758578127640586,0.0934926145881274,0.812858295982978
"932","FLT",0.196467369032714,0.126332967084244,0.855152278768197,0.0937217128566541,0.718110030970161
"933","ZBRA",0.263406099399241,0.160322226960603,0.803928012064753,0.0833355595063663,0.795449596186099
"934","QRVO",0.570215015058564,0.208263477355874,0.748672409606369,0.0718247798925772,0.64859795969407
"935","GIB",0.360570179890643,0.235862916843699,0.663279238374933,0.129531365580567,0.488349875646843
"936","EPAM",0.23877965145731,0.141690339517303,0.829158384864781,0.0295317509267576,0.921642840342757
"937","CDW",0.149849655788125,0.158289830635864,0.830812390864496,0.109918223619625,0.817654660800341
"938","CHKP",0.21389847007167,0.167744647091681,0.769754688821527,0.055327062558826,0.872262580067288
"939","AKAM",0.177391455340101,0.170707672629798,0.82194492908194,0.0804319150518567,0.806161637455373
"940","TRMB",0.220171652118278,0.139946295760368,0.834461156469624,0.055378654893746,0.478169577942111
"941","PAGS",1.25142898808292,0.204947787126946,0.713028984915927,0.0157116109408667,0.974280892655034
"942","MPWR",0.592039944869766,0.225668670485409,0.721372780823799,0.0337367383961608,0.935451945868455
"943","HUBS",0.952573437931225,0.146214958491336,0.782576652731226,0.0657964060608069,0.865130213314835
"944","LOGI",2.13751636815514,0.175673426269453,0.497689396773806,0.195354976572942,0.541186329236111
"945","BR",0.192940369187055,0.170126039294302,0.766762411908548,0.070899046528112,0.808028428199647
"946","TYL",0.304073614938863,0.219834469259475,0.715131436518767,0.0742311049913507,0.843678220331755
"947","ZEN",0.906728451958792,0.140172676063313,0.764445182946935,0.054300622374925,0.882737728518168
"948","SSNC",0.105934921678541,0.146149281359748,0.83089705508858,0.0804477396620449,0.811039117662638
"949","NICE",0.450215190366162,0.12756381022099,0.764156380415758,0.0412659655548141,0.918220330125961
"950","UI",2.18385586811792,0.183560886479054,0.642412651906337,0.0811008805578426,0.75633196460153
"951","CTXS",0.934769287822814,0.298139861950937,0.589239476850323,0.0349979321956248,0.896370719826804
"952","LDOS",0.276624455174496,0.216630385547164,0.771328528408196,0.138262455236846,0.770000252914948
"953","HPE",0.243550840439053,0.123894509146471,0.847130496772512,0.0242741878721566,0.939168261913979
"954","NEE",0.205736766961853,0.206921719145641,0.746785969602612,0.0706723795151524,0.868176288640855
"955","DUK-PA",0.0326605343247653,0.314192942548432,0.63084115562025,0.0274924951087144,0.91178945817903
"956","DUK",0.117942310810231,0.164288121905,0.800976300328576,0.0722618163147667,0.886411920737091
"957","SO",0.103054687136732,0.164028426440176,0.793010925537461,0.0572552618733893,0.902504466160622
"958","D",0.256005619355363,0.248368117898503,0.662407230274138,0.0476320111671731,0.915505739199041
"959","DCUE",0.112768559157935,0.259140896228672,0.701524379016191,0.0558625020142855,0.87937731399982
"960","NGG",0.11954657740701,0.193298044293321,0.762434838926426,0.0345734116409549,0.937243300128721
"961","EXC",0.115335538513331,0.198609600666493,0.78277897654357,0.0696174933699001,0.900293332585156
"962","AEP",0.101266147351577,0.150201665195704,0.812431149677118,0.038201807719112,0.928735047450171
"963","SRE",0.135264936660358,0.160490511933502,0.807035937385061,0.0229516525408136,0.952234722547418
"964","XEL",0.148734099554073,0.159816674077371,0.78289638869767,0.0393584830845197,0.933758713958322
"965","ES",0.207124699021229,0.17506928096709,0.75840321768566,0.0621207192394802,0.873579705635117
"966","PEG",0.150250348401344,0.201606842633077,0.767097629897869,0.0595932376188949,0.907667674664631
"967","AWK",0.334309099869168,0.235263455067625,0.641209428043071,0.0603065470945786,0.831503707121929
"968","WEC",0.234465834829411,0.20488194206612,0.714669925127678,0.0507092181021067,0.904753530879932
"969","DTE",0.0970483049735815,0.227746650423075,0.763444240950161,0.0795859808279043,0.87456142260808
"970","ED",0.155084529476786,0.171518448411876,0.774500687176201,0.0283218487170047,0.941075926821803
"971","PCG",0.304851904445571,0.0841971732782473,0.88070517102549,0.0704715024096815,0.726005680144009
"972","EIX",0.214577708000766,0.168253718639399,0.772413697272894,0.0569422094784194,0.902080723318208
"973","PPL",0.113837917697098,0.235209392813459,0.763790605388476,0.109288512177305,0.790827719604577
"974","FTS",0.0637209109020637,0.208211427354004,0.761271654824173,0.0819285232904579,0.869161186732922
"975","ETR",0.168374523689039,0.194042030760363,0.767034029668322,0.0571962703618982,0.911775818804908
"976","AEE",0.133593268601611,0.166662096797158,0.797568953960441,0.0554982759431712,0.89413283785054
"977","AES",0.285302011326789,0.242508954720912,0.752365222283384,0.0548490190807849,0.883173159795934
"978","FE",0.310847691437509,0.369429020718877,0.625278466846946,0.0594595666380249,0.920599852104466
"979","CMS",0.143148109608325,0.163224791100045,0.780967204111889,0.0433261218099038,0.917860887949916
"980","BIP",0.109278385417928,0.206140551250983,0.775840383326274,0.0622592319919496,0.901217373965467
"981","AGR",0.166525257974672,0.201025778644874,0.763946163388515,0.0738296456661348,0.860011491227529
"982","KEP",0.291422590606045,0.135050633886533,0.822202703194061,0.0368730685643151,0.74572124935189
"983","BEP",0.470831238081449,0.218304042843999,0.70649327556493,0.0357499728092855,0.934862231598129
"984","LNT",0.154787519731375,0.200035327714736,0.746170703427072,0.0543829613374701,0.916035410117319
"985","EVRG",0.233129504462898,0.247270460642303,0.688824525396325,0.0900663393216422,0.862288512600557
"986","ENIA",0.907299738551633,0.238069367105765,0.62639203499393,0.0291336856541484,0.877653374870142
"987","NI-PB",0.027776620489652,0.205156911175336,0.79384303973292,0.0388271639907796,0.750487605868718
"988","ATO",0.154322332785417,0.190734582800679,0.773480856822266,0.0437887375999575,0.933387025396473
"989","WTRG",0.191534451797481,0.191330635047594,0.75559057673836,0.044671171404196,0.915352065489931
"990","AQN",0.171753766061862,0.184161025279544,0.773855874082716,0.0545740083914206,0.839098231318091
"991","NRG",0.699303552051859,0.250637599133551,0.657152420994416,0.109649918798072,0.738962947240179
"992","VST",0.807949907015248,0.147602511035902,0.744782332369006,0.130326079863844,0.73694579357718
"993","CMS-PB",0.0128900435859568,0.0424107956724197,0.956589204113133,0.0503013649109974,0.762208867137333
"994","PNW",0.293927614042659,0.264558339052628,0.663271325555901,0.063252944821495,0.899781054767663
"995","NI",0.110964937964785,0.174946488069099,0.802781827249603,0.0501521047287907,0.916527110437963
"996","EBR-B",1.60161410964233,0.209127238127715,0.7365406982656,0.0198241951298692,0.967814102373085
"997","UGI",0.171425613062674,0.225274218165371,0.754130576465842,0.0622784609718926,0.894643904242895
"998","NFE",1.6438227117917,0.0960079400356649,0.834585112141894,0.0281075068077323,0.951172311653421
"999","CWEN-A",0.482891071461053,0.182410917584687,0.719218073909385,0.0316081093136781,0.93392321540572
"1000","CWEN",0.499133718623688,0.205071937036519,0.700427049738622,0.0749973439604943,0.577692243371359
"1001","OGE",0.116269570946745,0.219122949518676,0.763210707313297,0.0587459709147613,0.870094617113354
"1002","NEP",0.530702245809725,0.266767340492738,0.626298700940353,0.0744159832660456,0.631152270686932
"1003","ORA",0.446307648122313,0.142044216428851,0.826908961748393,0.0523985430477052,0.875067005346598
"1004","HNP",1.24739931608187,0.322420950530703,0.616174527461215,0.0374645274067704,0.880168607754949
"1005","SBS",0.724608530889402,0.177498542494211,0.765606310754343,0.0411589920131118,0.933272585455852
"1006","AY",0.378232246828264,0.237239358850081,0.744803372901907,0.0291121944252671,0.905321685648724
"1007","SR-PA",0.595731695096925,0.998984162892623,1.5252169996909e-05,0.0424792320140541,0.957520741240391
"1008","IDA",0.143177361404517,0.214416493067701,0.753398498175077,0.0596234080936537,0.904072371337463
"1009","PNM",0.00880817834847354,0.256491845493489,0.742508147582471,0.0758446201515768,0.890190096330052
"1010","OGS",0.288452983996467,0.266413796128343,0.704522482512621,0.0646329360416381,0.880883948916296
"1011","BKH",0.148838636704972,0.204682971532114,0.76987392911471,0.0795306016340965,0.849542721400205
"1012","POR",0.16416229440604,0.17509841459441,0.793656847183416,0.134487876031102,0.768963813940535
"1013","HE",0.209658752140422,0.241595137750998,0.733813238209948,0.0646231305469415,0.872592791492089
"1014","SWX",0.512196013358218,0.292148420775261,0.619291895665844,0.0616495792186931,0.905298090361315
"1015","NJR",0.294163938759663,0.259591479545847,0.70716157402806,0.0513081597607706,0.916015346472845
"1016","ALE",0.168384175319978,0.191654755067195,0.807345101436986,0.0914490338655369,0.841383042925362
"1017","ELP",0.541251917257176,0.121536423743036,0.818737263400507,0.078065550872188,0.864114319121468
"1018","SR",0.276026137096981,0.239707051978296,0.710613553345781,0.068417689784606,0.901673128816258
"1019","AWR",0.246990412854116,0.183317312853033,0.743410845484387,0.0301707955504382,0.740784743938623
"1020","CWT",0.207226942256506,0.109705832424613,0.836998753780844,0.0126884157338695,0.947130792755288
"1021","AVA",0.21628457590561,0.294045191733803,0.6890393984869,0.0328341997823389,0.93945599778178
"1022","TAC",0.309201428980557,0.173423171257164,0.77327917547744,0.0744545127234108,0.81191161708943
"1023","MGEE",0.174373773343379,0.244883660085362,0.73037507979489,0.0673558921512185,0.737648449456602
"1024","SJI",0.766337978732191,0.330787520822654,0.583193700117899,0.127169225191039,0.810531679233103
"1025","AZRE",0.88825863877188,0.0880014847295978,0.864853264548004,0.0343849881931563,0.896402691502045
"1026","SJW",0.365023763962533,0.244559100817816,0.696506393318067,0.0377185472351454,0.933343561192452
"1027","CPK",0.341303906319914,0.210474577494379,0.72344771730828,0.0387691199240648,0.926681796492979
"1028","OTTR",0.262121893352205,0.236551140153537,0.716822369991453,0.084072804128262,0.751461863846695
"1029","KEN",1.66362297571044,0.082618263384685,0.806018176715112,0.0188358095883455,0.901336921005401
"1030","NWN",0.349761721827996,0.308440662038055,0.656418963586827,0.0669148927232044,0.908302485283163
"1031","PAM",0.16137051752768,0.047567348098946,0.939113152415554,0.0538576731090283,0.732777654179118
"1032","MSEX",0.441533006624703,0.152375569990636,0.780633612036733,0.0191411117695193,0.967286469324806
"1033","SPH",0.139049537041297,0.208498076019086,0.790501906563757,0.0963336021564465,0.772960890768489
"1034","ALP-PQ",0.0272859639584098,0.304610442937945,0.694389391456827,0.0580706367232096,0.83339169449092
"1035","UTL",0.329306381256927,0.197148045937774,0.764264602655921,0.0491044390886266,0.927122733192913
"1036","YORW",0.689813780492995,0.299975243463,0.63310718763225,0.0155921858884232,0.954727704276364
"1037","JE",21.6984453913062,0.692459651417951,0.306540344458657,0.24594223118062,0.486470156795809
"1038","ARTNA",0.556414639899492,0.219225253106007,0.67013590131321,0.0467032508027727,0.863830448584583
"1039","IPLDP",0.0872308815116523,0.618539232194594,0.380460737575878,0.00298254683115412,0.910315334874864
"1040","GNE-PA",0.0043192811324962,0.242310363616708,0.756689637882046,0.0138341210602163,0.978450800243837
"1041","GNE",0.686761363424478,0.0818044211141301,0.841444133807679,0.023557965594627,0.91060672555575
"1042","CWCO",0.711692925946868,0.0863345039879981,0.808153218632985,0.0542828515311906,0.889642365523452
"1043","SOLN",0.0430023816902455,0.181582344523038,0.801692117495993,0.0471762732825395,0.900996476030105
"1044","NMK-PC",0.149177874170381,0.0240211019410297,0.974978609746151,0.0987708038416079,0.520109349595206
"1045","ETI-P",0.0194172265124844,0.246174218531485,0.752825775270642,0.0925891986655029,0.696716816473744
"1046","WTRU",0.199200033399104,0.219406599666024,0.716365621582429,0.0457874536625924,0.911749244597601
"1047","GC=F",0.0885234803937129,0.0763036916564274,0.880908478814591,0.0143359568499932,0.909564686219809
"1048","SI=F",0.354571674069469,0.108999610958627,0.88606785478935,1.00605125841235e-08,0.900860356590624
"1049","HG=F",0.520798429691628,0.131633843520046,0.658503695314293,0.0202966831661703,0.934474073184115
"1050","ZC=F",0.3075550875566,0.113485650910823,0.800663135737014,0.0112710080994585,0.961895580457112
"1051","ZO=F",0.138337784236959,4.13422303976487e-12,0.959919077950734,0.0241332073486932,0.92790284907387
"1052","KE=F",0.0247885583162516,4.56358025809883e-12,0.99299939506296,0.0237971046514469,0.869347155957286
"1053","ZR=F",1.00200182485919,0.696690045363026,0.249897233594835,2.16881365073157e-09,0.92995536877812
"1054","ZM=F",0.0639888135090217,0.138805957850416,0.852742676308265,1.77241517027458e-08,0.919430786915669
"1055","ZL=F",0.235327199547354,0.0965497385695474,0.833839878806837,0.0242720509205907,0.966160738274954
"1056","ZS=F",0.0723835984037825,0.0960649898471506,0.872926995214951,0.0428907690313615,0.868748868845418
"1057","GF=F",0.079786440019263,0.120194399974617,0.857116033389382,0.0207154681092694,0.949519581506306
"1058","HE=F",0.170027135986137,0.0922236081616917,0.906776358283097,0.00418871967530221,0.975584877405681
"1059","LE=F",0.251218492367872,0.373825710052348,0.534668798668581,0.00945903605134638,0.960486174328987
"1060","CC=F",0.00220970138318306,3.39782106138909e-09,0.998999967206372,0.0109503144202434,0.850120471045842
"1061","KC=F",0.604210002367619,0.10720403651163,0.777920904253617,2.6126289506482e-08,0.95090080900859
"1062","CT=F",0.0741781603853628,0.0801384005471356,0.898839058585202,0.0832176740100868,0.51082724336869
"1063","SB=F",0.620464004523084,0.0838614500825336,0.744733171163962,0.0245152736188446,0.952766740829935
"1064","^FVX",3.18497071617237,0.171996025860647,0.773553026076652,0.0296644746341233,0.954294059264758
"1065","^TNX",1.02535116623004,0.156718750545346,0.80213428034298,0.0482150570114744,0.925588190786249
"1066","^TYX",0.480687391230915,0.119757774187683,0.829593160672723,0.0513983542325014,0.920350706376513
"1067","BTC-USD",0.585531346145327,0.0852963377710033,0.905915652972607,0.0146383837578296,0.933241937500841
"1068","ETH-USD",4.95763826142719,0.0800073124382857,0.813326441051169,0.0239671684083442,0.922343774558229
"1069","BNB-USD",3.79198204920029,0.212641103750376,0.741129899255713,0.0125247824074263,0.941020266360319
"1070","ADA-USD",8.6524079246792,0.188400168690068,0.722534514181125,0.0359152763219538,0.909166398250281
"1071","HEX-USD",24.6883403971629,0.137554267221814,0.743402457872464,0.037633842588039,0.705175736374319
"1072","XRP-USD",1.98477157543156,0.127305388395024,0.871694596402067,0.0286783287434748,0.826165820260985
"1073","LUNA1-USD",1.73106757856527,0.138526069814076,0.860473929824226,0.148067899768846,0.403670996791228
"1074","DOGE-USD",4.46899316953203,0.325940037543582,0.673059961003494,0.00738219086380061,0.948180491561574
"1075","MATIC-USD",9.6932331022667,0.169896394757125,0.781872167019319,0.0257401691511263,0.918374218498579
"1076","CRO-USD",3.43285336974842,0.20143996434612,0.797559771749903,0.0236561264698507,0.941938587951249
"1077","ALGO-USD",10.770297406669,0.15364566610486,0.719824690847077,0.00924016851141002,0.928809303380863
"1078","LINK-USD",13.1125771578989,0.158803209118559,0.632479212260165,0.025807348693867,0.928300639803596
"1079","BCH-USD",4.38285041876749,0.148939039836548,0.805940230405604,0.0134321745299769,0.945388780269716
"1080","TRX-USD",4.71579777954091,0.271397291487109,0.727602703426699,0.0198402306667908,0.952377018817114
"1081","FTM-USD",3.16066650191629,1.11019986112164e-07,0.99606601187702,0.000544343023115027,0.918593756977556
"1082","XLM-USD",2.258963890906,0.0778136034671371,0.901125988027684,0.0242657066795736,0.879552590414578
"1083","MANA-USD",31.6972933143993,0.563393920215916,0.303932316513565,0.011145104362068,0.912601451666483
"1084","HBAR-USD",6.67639827157545,0.279990067500056,0.719009842811542,0.0986807552314695,1.28818944902495e-05
"1085","VET-USD",14.4080742632921,0.143511078257565,0.7018845785875,0.0131665664694297,0.939223889829036
"1086","FIL-USD",11.008850359547,0.307563536492299,0.691436433545421,1.65201514833757e-08,0.938512060422109
"1087","THETA-USD",21.0097815785715,0.174769779185549,0.5896432384422,0.0210168955277641,0.879599246384949
"1088","ETC-USD",10.1411914283721,0.379786005281409,0.608108808088404,0.00925751543087532,0.94597476418702
"1089","XMR-USD",3.31841391245277,0.0628430286483751,0.840826479206198,0.00572156966071077,0.898171004784896
"1090","XTZ-USD",19.2739413527177,0.30395939696004,0.542316671112697,0.0241260500903379,0.921449099963781
"1091","MIOTA-USD",4.24231646246252,0.100813136161126,0.848880678735252,0.0281307908415273,0.938473559153153
